altitude,geo_altitude,height,horizontal_accuracy,location.lat,location.lon,pressure,speed_accuracy,time,velocity.x,velocity.y,velocity.z,vertical_accuracy
108.16,137.84373950990266,113.37,1.0,60.130977630615234,24.514263153076172,1000.3256611884703,,2026-01-27T15:35:25Z,8.0,-6.6000000000000005,0.0,1.0
107.71,137.84373950990266,112.92,1.0,60.130916595458984,24.514408111572266,1000.3790635889083,,2026-01-27T15:35:26Z,8.0,-6.6000000000000005,0.0,1.0
107.94,137.84373950990266,113.15,1.0,60.130859375,24.514551162719727,1000.3523623886892,,2026-01-27T15:35:27Z,8.0,-6.6000000000000005,0.0,1.0
108.95,138.01158106747232,114.16,1.0,60.13079833984375,24.51469612121582,1000.232206987704,,2026-01-27T15:35:28Z,7.800000000000001,-6.4,0.0,1.0
108.05,138.01158106747232,113.26,1.0,60.1307373046875,24.51483917236328,1000.3390117885798,,2026-01-27T15:35:29Z,7.800000000000001,-6.6000000000000005,0.0,1.0
108.27,138.01158106747232,113.48,1.0,60.130680084228516,24.514982223510742,1000.3123105883608,,2026-01-27T15:35:30Z,7.800000000000001,-6.6000000000000005,0.0,1.0
108.5,138.01158106747232,113.71,1.0,60.13062286376953,24.515127182006836,1000.2856093881419,,2026-01-27T15:35:31Z,8.0,-6.4,0.0,1.0
109.85,138.01158106747232,115.06,1.0,60.13056182861328,24.51527214050293,1000.1254021868282,,2026-01-27T15:35:32Z,8.0,-6.6000000000000005,0.0,1.0
111.19,138.01158106747232,116.4,1.0,60.13050842285156,24.515405654907227,999.9651949855145,,2026-01-27T15:35:33Z,7.0,-5.800000000000001,0.0,1.0
111.19,138.01158106747232,116.4,1.0,60.130470275878906,24.515491485595703,999.9651949855145,,2026-01-27T15:35:34Z,3.0,-2.4000000000000004,0.0,1.0
109.73,138.01158106747232,114.94,1.0,60.130462646484375,24.515512466430664,1000.1387527869376,,2026-01-27T15:35:35Z,0.0,0.0,0.0,1.0
109.96,138.01158106747232,115.17,1.0,60.130462646484375,24.51551055908203,1000.1120515867187,,2026-01-27T15:35:36Z,0.0,0.0,0.0,1.0
110.86,138.01158106747232,116.07,1.0,60.130462646484375,24.51551055908203,1000.0052467858429,,2026-01-27T15:35:37Z,0.0,0.0,0.0,1.0
110.97,138.01158106747232,116.18,1.0,60.130462646484375,24.515512466430664,999.9918961857334,,2026-01-27T15:35:38Z,0.0,0.0,0.0,1.0
110.97,137.3402148371937,116.18,1.0,60.130462646484375,24.515512466430664,999.9918961857334,,2026-01-27T15:35:39Z,0.0,0.0,1.0,1.0
109.4,134.4869083585096,114.61,1.0,60.130462646484375,24.51551055908203,1000.1788045872661,,2026-01-27T15:35:40Z,0.0,0.0,3.8000000000000003,1.0
105.13,131.1300772071165,110.34,1.0,60.130462646484375,24.51551055908203,1000.6861273914261,,2026-01-27T15:35:41Z,0.0,0.0,3.0,1.0
103.0,127.94108761329306,108.21,1.0,60.130462646484375,24.515512466430664,1000.9397887935062,,2026-01-27T15:35:42Z,0.0,0.0,3.0,1.0
97.95,124.75209801946964,103.16,1.0,60.130462646484375,24.515512466430664,1001.5405657984326,,2026-01-27T15:35:43Z,0.0,0.0,3.6,1.0
94.02,120.8917421953676,99.23,1.0,60.130462646484375,24.515514373779297,1002.0078368022641,,2026-01-27T15:35:44Z,0.0,0.0,3.8000000000000003,1.0
