time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(meters),height_above_ground_at_drone_location(meters),ground_elevation_at_drone_location(meters),altitude_above_seaLevel(meters),height_sonar(meters),speed(m/s),distance(meters),mileage(meters),satellites,gpslevel,voltage(v),max_altitude(meters),max_ascent(meters),max_speed(m/s),max_distance(meters), xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(c),altitude(meters),ascent(meters),flycStateRaw,flycState,message
177200,2026-01-27 15:35:37,60.1304603,24.5154959,104.971,104.971,16.1022892,121.0732892,0,0.17147,0.0955357,599.719,32,99,13.832,121.2762892,105.174,10.6896,246.661,0,0,0,214.1, 2.7, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,214.14,0,0,38,,,,,,,13.92,23.9,121.0732892,104.971,6,P-GPS,
177400,2026-01-27 15:35:37,60.1304601,24.5154961,104.97,104.97,16.1022892,121.0722892,0,0.166532,0.0710971,599.744,32,99,13.832,121.2762892,105.174,10.6896,246.661,0,0,0,214.5, 2.9, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,214.55,0,0,38,,,,,,,13.92,23.9,121.0722892,104.97,6,P-GPS,
177600,2026-01-27 15:35:38,60.1304599,24.5154963,104.971,104.971,16.1022892,121.0732892,0,0.133255,0.0470877,599.768,32,99,13.832,121.2762892,105.174,10.6896,246.661,0,0,0,214.9, 2.6, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,214.79,0,0,38,,,,,,,13.92,23.9,121.0732892,104.971,6,P-GPS,
177800,2026-01-27 15:35:38,60.1304598,24.5154963,104.97,104.97,16.1022892,121.0722892,0,0.072111,0.0399865,599.78,32,99,13.832,121.2762892,105.174,10.6896,246.661,0,0,0,215.1, 2.5, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,214.88,0,0,38,,,,,,,13.92,23.9,121.0722892,104.97,6,P-GPS,
178000,2026-01-27 15:35:38,60.1304597,24.5154963,104.97,104.97,16.1022892,121.0722892,0,0.0460977,0.0350416,599.791,32,99,13.953,121.2762892,105.174,10.6896,246.661,0,0,0,215.1, 2.8, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.278,24,121.0722892,104.97,6,P-GPS,
178200,2026-01-27 15:35:38,60.1304596,24.5154961,104.97,104.97,16.1022892,121.0722892,0,0.0577235,0.0443069,599.806,32,99,13.953,121.2762892,105.174,10.6896,246.661,0,0,0,217.3, 0.5, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.278,24,121.0722892,104.97,6,P-GPS,
178400,2026-01-27 15:35:38,60.1304594,24.515496,104.95,104.95,16.1022892,121.0522892,0,0.140246,0.0545822,599.829,32,99,13.953,121.2762892,105.174,10.6896,246.661,0,0,-0.1,216.5, -3.5, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.278,24,121.0522892,104.95,6,P-GPS,
178600,2026-01-27 15:35:39,60.1304592,24.5154955,104.805,104.805,16.1022892,120.9072892,0,0.181218,0.0893906,599.865,32,99,13.953,121.2762892,105.174,10.6896,246.661,0,0,-0.2,215.8, 1.4, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.278,24,120.9072892,104.805,6,P-GPS,
178800,2026-01-27 15:35:39,60.130459,24.5154949,104.465,104.465,16.1022892,120.5672892,0,0.164268,0.129311,599.905,32,99,13.953,121.2762892,105.174,10.6896,246.661,0,0,-0.3,215, 3.3, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.278,24,120.5672892,104.465,6,P-GPS,
179000,2026-01-27 15:35:39,60.1304588,24.5154946,103.907,103.907,16.1022892,120.0092892,0,0.0856329,0.155374,599.933,31,99,13.863,121.2762892,105.174,10.6896,246.661,0,0,-0.3,215, 2.2, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.374,23.9,120.0092892,103.907,6,P-GPS,
179200,2026-01-27 15:35:39,60.1304587,24.5154947,103.179,103.179,16.1022892,119.2812892,0,0.0553173,0.15768,599.945,31,99,13.863,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215.1, 0.3, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.374,23.9,119.2812892,103.179,6,P-GPS,
179400,2026-01-27 15:35:39,60.1304585,24.5154948,102.361,102.361,16.1022892,118.4632892,0,0.0614003,0.168792,599.968,31,99,13.863,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215, 0, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,214.93,0,0,38,,,,,,,13.374,23.9,118.4632892,102.361,6,P-GPS,
179600,2026-01-27 15:35:40,60.1304584,24.5154949,101.534,101.534,16.1022892,117.6362892,0,0.0518652,0.173429,599.98,31,99,13.863,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215, 0.1, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.374,23.9,117.6362892,101.534,6,P-GPS,
179800,2026-01-27 15:35:40,60.1304585,24.5154949,100.74,100.74,16.1022892,116.8422892,0,0.0274591,0.165025,599.992,31,99,13.863,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215, -0.6, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.374,23.9,116.8422892,100.74,6,P-GPS,
180000,2026-01-27 15:35:40,60.1304586,24.5154948,99.962,99.962,16.1022892,116.0642892,0,0.0378021,0.160915,600.004,32,99,14.261,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215.1, 0.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,9.594,24,116.0642892,99.962,6,P-GPS,
180200,2026-01-27 15:35:40,60.1304587,24.5154947,99.262,99.262,16.1022892,115.3642892,0,0.051923,0.15768,600.016,32,99,14.261,121.2762892,105.174,10.6896,246.661,0,0,-0.3,214.3, -1.2, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,9.594,24,115.3642892,99.262,6,P-GPS,
180400,2026-01-27 15:35:40,60.1304588,24.5154946,98.622,98.622,16.1022892,114.7242892,0,0.037,0.155374,600.029,31,99,14.261,121.2762892,105.174,10.6896,246.661,0,0,-0.3,214.6, -0.8, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,9.594,24,114.7242892,98.622,6,P-GPS,
180600,2026-01-27 15:35:41,60.1304588,24.5154946,98.02,98.02,16.1022892,114.1222892,0,0.0170294,0.155374,600.029,31,99,14.261,121.2762892,105.174,10.6896,246.661,0,0,-0.3,215.5, -1.7, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,9.594,24,114.1222892,98.02,6,P-GPS,
180800,2026-01-27 15:35:41,60.130459,24.5154945,97.419,97.419,16.1022892,113.5212892,0,0.0643506,0.148728,600.052,31,99,14.261,121.2762892,105.174,10.6896,246.661,0,0,-0.3,216.2, 0.2, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,9.594,24,113.5212892,97.419,6,P-GPS,
181000,2026-01-27 15:35:41,60.1304591,24.5154942,96.798,96.798,16.1022892,112.9002892,0,0.0751332,0.159539,600.072,32,99,13.997,121.2762892,105.174,10.6896,246.661,0,0,-0.3,214.9, -0.8, -3,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,9.436,24,112.9002892,96.798,6,P-GPS,
181200,2026-01-27 15:35:41,60.1304591,24.5154944,96.189,96.189,16.1022892,112.2912892,0,0.083863,0.149207,600.083,32,99,13.997,121.2762892,105.174,10.6896,246.661,0,0,-0.3,214.2, -0.5, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,9.436,24,112.2912892,96.189,6,P-GPS,
181400,2026-01-27 15:35:41,60.1304589,24.5154951,95.58,95.58,16.1022892,111.6822892,0,0.140943,0.126483,600.127,32,99,13.997,121.2762892,105.174,10.6896,246.661,0,0,-0.3,215, -1.6, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,9.436,24,111.6822892,95.58,6,P-GPS,
181600,2026-01-27 15:35:42,60.1304589,24.5154955,94.96,94.96,16.1022892,111.0622892,0,0.0883629,0.109871,600.15,32,99,13.997,121.2762892,105.174,10.6896,246.661,0,0,-0.3,215.3, -0.4, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,9.436,24,111.0622892,94.96,6,P-GPS,
181800,2026-01-27 15:35:42,60.1304589,24.5154955,94.345,94.345,16.1022892,110.4472892,0,0.0461736,0.109871,600.15,32,99,13.997,121.2762892,105.174,10.6896,246.661,0,0,-0.3,214.5, -0.4, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,9.436,24,110.4472892,94.345,6,P-GPS,
182000,2026-01-27 15:35:42,60.130459,24.5154954,93.727,93.727,16.1022892,109.8292892,0,0.0470106,0.106553,600.162,32,99,14.013,121.2762892,105.174,10.6896,246.661,0,0,-0.3,214.8, -0.6, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,15.848,23.9,109.8292892,93.727,6,P-GPS,
182200,2026-01-27 15:35:42,60.1304591,24.5154955,93.119,93.119,16.1022892,109.2212892,0,0.0412311,0.0954133,600.174,32,99,14.013,121.2762892,105.174,10.6896,246.661,0,0,-0.3,215.3, -1.4, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,15.848,23.9,109.2212892,93.119,6,P-GPS,
182400,2026-01-27 15:35:42,60.1304592,24.5154957,92.492,92.492,16.1022892,108.5942892,0,0.0575587,0.0799729,600.19,32,99,14.013,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215.3, -1.2, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,15.848,23.9,108.5942892,92.492,6,P-GPS,
182600,2026-01-27 15:35:43,60.1304591,24.515496,91.772,91.772,16.1022892,107.8742892,0,0.0820792,0.0746743,600.21,32,99,14.013,121.2762892,105.174,10.6896,246.661,0,0,-0.4,214.7, -1, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,15.848,23.9,107.8742892,91.772,6,P-GPS,
182800,2026-01-27 15:35:43,60.1304591,24.5154963,91.011,91.011,16.1022892,107.1132892,0,0.0470956,0.0647761,600.227,32,99,14.013,121.2762892,105.174,10.6896,246.661,0,0,-0.4,214.9, -0.2, 0,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,15.848,23.9,107.1132892,91.011,6,P-GPS,
183000,2026-01-27 15:35:43,60.1304591,24.5154964,90.226,90.226,16.1022892,106.3282892,0,0.0434166,0.0621171,600.232,32,99,14.13,121.2762892,105.174,10.6896,246.661,0,0,-0.4,214.6, 0, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.8,24,106.3282892,90.226,6,P-GPS,
183200,2026-01-27 15:35:43,60.1304591,24.5154967,89.435,89.435,16.1022892,105.5372892,0,0.0771622,0.0566956,600.249,32,99,14.13,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215.4, 0.1, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.8,24,105.5372892,89.435,6,P-GPS,
183400,2026-01-27 15:35:43,60.1304591,24.5154969,88.628,88.628,16.1022892,104.7302892,0,0.0612944,0.055603,600.26,32,99,14.13,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215.1, -1.2, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.8,24,104.7302892,88.628,6,P-GPS,
183600,2026-01-27 15:35:44,60.1304593,24.5154969,87.819,87.819,16.1022892,103.9212892,0,0.077201,0.0333618,600.282,32,99,14.13,121.2762892,105.174,10.6896,246.661,0,0,-0.4,214.9, -0.2, -2,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.8,24,103.9212892,87.819,6,P-GPS,
183800,2026-01-27 15:35:44,60.1304594,24.5154972,87.019,87.019,16.1022892,103.1212892,0,0.0901388,0.0277621,600.302,32,99,14.13,121.2762892,105.174,10.6896,246.661,0,0,-0.4,214.9, -1.8, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.8,24,103.1212892,87.019,6,P-GPS,
184000,2026-01-27 15:35:44,60.1304594,24.5154974,86.208,86.208,16.1022892,102.3102892,0,0.0560803,0.0355177,600.313,32,99,13.866,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215.2, -1.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.148,24,102.3102892,86.208,6,P-GPS,
184200,2026-01-27 15:35:44,60.1304594,24.5154976,85.404,85.404,16.1022892,101.5062892,0,0.0452769,0.0446953,600.324,32,99,13.866,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215.2, -2.2, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.148,24,101.5062892,85.404,6,P-GPS,
184400,2026-01-27 15:35:44,60.1304594,24.5154978,84.593,84.593,16.1022892,100.6952892,0,0.0331059,0.0545822,600.335,32,99,13.866,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215.5, -1, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.148,24,100.6952892,84.593,6,P-GPS,
184600,2026-01-27 15:35:45,60.1304594,24.5154978,83.783,83.783,16.1022892,99.8852892,0,0.0176918,0.0545822,600.335,32,99,13.866,121.2762892,105.174,10.6896,246.661,0,0,-0.4,214.9, -1, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.148,24,99.8852892,83.783,6,P-GPS,
184800,2026-01-27 15:35:45,60.1304594,24.5154976,82.99,82.99,16.1022892,99.0922892,0,0.0430116,0.0446953,600.346,32,99,13.866,121.2762892,105.174,10.6896,246.661,0,0,-0.4,214.3, -1.2, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.148,24,99.0922892,82.99,6,P-GPS,
185000,2026-01-27 15:35:45,60.1304594,24.5154974,82.184,82.184,16.1022892,98.2862892,0,0.0219317,0.0355177,600.358,32,99,13.924,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215, -0.1, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.988,24,98.2862892,82.184,6,P-GPS,
185200,2026-01-27 15:35:45,60.1304594,24.5154974,81.381,81.381,16.1022892,97.4832892,0,0.012083,0.0355177,600.358,32,99,13.924,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215.4, 0.4, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.988,24,97.4832892,81.381,6,P-GPS,
185400,2026-01-27 15:35:45,60.1304594,24.5154975,80.575,80.575,16.1022892,96.6772892,0,0.0237697,0.0399865,600.363,32,99,13.924,121.2762892,105.174,10.6896,246.661,0,0,-0.4,214.9, -1.2, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.988,24,96.6772892,80.575,6,P-GPS,
185600,2026-01-27 15:35:46,60.1304594,24.5154976,79.764,79.764,16.1022892,95.8662892,0,0.0620967,0.0446953,600.369,32,99,13.924,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215, -0.3, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.988,24,95.8662892,79.764,6,P-GPS,
185800,2026-01-27 15:35:46,60.1304595,24.5154978,78.957,78.957,16.1022892,95.0592892,0,0.0599416,0.0510707,600.384,32,99,13.924,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215.3, -1.8, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.988,24,95.0592892,78.957,6,P-GPS,
186000,2026-01-27 15:35:46,60.1304596,24.5154979,78.118,78.118,16.1022892,94.2202892,0,0.0474342,0.0553836,600.397,32,99,13.859,121.2762892,105.174,10.6896,246.661,0,0,-0.4,214.5, -2.1, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.45,24,94.2202892,78.118,6,P-GPS,
186200,2026-01-27 15:35:46,60.1304596,24.5154978,77.259,77.259,16.1022892,93.3612892,0,0.0186011,0.0498453,600.402,32,99,13.859,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215, -1.3, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.45,24,93.3612892,77.259,6,P-GPS,
186400,2026-01-27 15:35:46,60.1304596,24.5154978,76.391,76.391,16.1022892,92.4932892,0,0.0341321,0.0498453,600.402,32,99,13.859,121.2762892,105.174,10.6896,246.661,0,0,-0.4,215.2, -0.9, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.45,24,92.4932892,76.391,6,P-GPS,
186600,2026-01-27 15:35:47,60.1304595,24.5154978,75.497,75.497,16.1022892,91.5992892,0,0.054626,0.0510707,600.413,32,99,13.859,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.9, -0.7, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.45,24,91.5992892,75.497,6,P-GPS,
186800,2026-01-27 15:35:47,60.1304593,24.515498,74.578,74.578,16.1022892,90.6802892,0,0.0557136,0.0694586,600.438,32,99,13.859,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.8, -0.5, 1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.45,24,90.6802892,74.578,6,P-GPS,
187000,2026-01-27 15:35:47,60.1304593,24.515498,73.642,73.642,16.1022892,89.7442892,0,0.0107703,0.0694586,600.438,32,99,14.038,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.9, -0.3, 0,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.312,24,89.7442892,73.642,6,P-GPS,
187200,2026-01-27 15:35:47,60.1304594,24.515498,72.717,72.717,16.1022892,88.8192892,0,0.0280179,0.0648549,600.449,32,99,14.038,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.6, -0.2, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.312,24,88.8192892,72.717,6,P-GPS,
187400,2026-01-27 15:35:47,60.1304595,24.515498,71.806,71.806,16.1022892,87.9082892,0,0.0208087,0.0619286,600.461,32,99,14.038,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215.2, -1.4, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.312,24,87.9082892,71.806,6,P-GPS,
187600,2026-01-27 15:35:48,60.1304596,24.5154981,70.894,70.894,16.1022892,86.9962892,0,0.0155563,0.0664603,600.473,32,99,14.038,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215.1, -1.8, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.312,24,86.9962892,70.894,6,P-GPS,
187800,2026-01-27 15:35:48,60.1304596,24.5154981,69.975,69.975,16.1022892,86.0772892,0,0.0183576,0.0664603,600.473,32,99,14.038,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215.1, -1.2, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.312,24,86.0772892,69.975,6,P-GPS,
188000,2026-01-27 15:35:48,60.1304596,24.5154981,69.044,69.044,16.1022892,85.1462892,0,0,0.0664603,600.473,32,99,13.879,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.8, -0.4, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.316,24,85.1462892,69.044,6,P-GPS,
188200,2026-01-27 15:35:48,60.1304596,24.5154981,68.121,68.121,16.1022892,84.2232892,0,0.0284253,0.0664603,600.473,32,99,13.879,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.7, -0.1, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.316,24,84.2232892,68.121,6,P-GPS,
188400,2026-01-27 15:35:48,60.1304596,24.5154984,67.199,67.199,16.1022892,83.3012892,0,0.0711758,0.0830754,600.49,32,99,13.879,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215, -1.7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.316,24,83.3012892,67.199,6,P-GPS,
188600,2026-01-27 15:35:49,60.1304596,24.5154985,66.247,66.247,16.1022892,82.3492892,0,0.00921954,0.0886138,600.495,32,99,13.879,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215.2, -1.8, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.316,24,82.3492892,66.247,6,P-GPS,
188800,2026-01-27 15:35:49,60.1304596,24.5154985,65.266,65.266,16.1022892,81.3682892,0,0.0280179,0.0886138,600.495,32,99,13.879,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.9, -0.9, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,12.316,24,81.3682892,65.266,6,P-GPS,
189000,2026-01-27 15:35:49,60.1304596,24.5154983,64.262,64.262,16.1022892,80.3642892,0,0.0265707,0.0775371,600.506,32,99,13.865,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215.2, -0.8, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.6,24,80.3642892,64.262,6,P-GPS,
189200,2026-01-27 15:35:49,60.1304596,24.5154982,63.275,63.275,16.1022892,79.3772892,0,0.0396611,0.0719987,600.512,32,99,13.865,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215.2, 0.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.6,24,79.3772892,63.275,6,P-GPS,
189400,2026-01-27 15:35:49,60.1304596,24.5154982,62.288,62.288,16.1022892,78.3902892,0,0.0398497,0.0719987,600.512,32,99,13.865,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.9, -0.6, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.6,24,78.3902892,62.288,6,P-GPS,
189600,2026-01-27 15:35:50,60.1304597,24.5154982,61.295,61.295,16.1022892,77.3972892,0,0.0300832,0.0728525,600.523,32,99,13.865,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215.1, -1.8, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.6,24,77.3972892,61.295,6,P-GPS,
189800,2026-01-27 15:35:50,60.1304597,24.5154981,60.307,60.307,16.1022892,76.4092892,0,0.0280179,0.0673843,600.528,32,99,13.865,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.7, -2, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.6,24,76.4092892,60.307,6,P-GPS,
190000,2026-01-27 15:35:50,60.1304596,24.515498,59.319,59.319,16.1022892,75.4212892,0,0.0580775,0.060922,600.541,32,99,13.981,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.9, 0.7, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.01,24,75.4212892,59.319,6,P-GPS,
190200,2026-01-27 15:35:50,60.1304595,24.515498,58.335,58.335,16.1022892,74.4372892,0,0.0381838,0.0619286,600.552,32,99,13.981,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215, 0.5, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.01,24,74.4372892,58.335,6,P-GPS,
190400,2026-01-27 15:35:50,60.1304595,24.5154982,57.338,57.338,16.1022892,73.4402892,0,0.0570088,0.0728525,600.563,32,99,13.981,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.9, -0.3, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.01,24,73.4402892,57.338,6,P-GPS,
190600,2026-01-27 15:35:51,60.1304595,24.5154985,56.34,56.34,16.1022892,72.4422892,0,0.0370135,0.0893089,600.58,32,99,13.981,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215.1, -2.1, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.01,24,72.4422892,56.34,6,P-GPS,
190800,2026-01-27 15:35:51,60.1304595,24.5154986,55.352,55.352,16.1022892,71.4542892,0,0.00447214,0.0948066,600.585,32,99,13.981,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215.2, -2, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,38,,,,,,,13.01,24,71.4542892,55.352,6,P-GPS,
191000,2026-01-27 15:35:51,60.1304596,24.5154984,54.342,54.342,16.1022892,70.4442892,0,0.0796492,0.0830754,600.601,32,99,13.931,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215.1, 0.4, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,37,,,,,,,13.454,24,70.4442892,54.342,6,P-GPS,
191200,2026-01-27 15:35:51,60.1304596,24.5154981,53.311,53.311,16.1022892,69.4132892,0,0.0764788,0.0664603,600.617,32,99,13.931,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.4, -1.4, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,37,,,,,,,13.454,24,69.4132892,53.311,6,P-GPS,
191400,2026-01-27 15:35:51,60.1304597,24.5154979,52.254,52.254,16.1022892,68.3562892,0,0.019,0.0564891,600.633,32,99,13.931,121.2762892,105.174,10.6896,246.661,0,0,-0.5,214.9, -0.8, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,37,,,,,,,13.454,24,68.3562892,52.254,6,P-GPS,
191600,2026-01-27 15:35:52,60.1304597,24.515498,51.175,51.175,16.1022892,67.2772892,0,0.0388973,0.0619286,600.639,32,99,13.931,121.2762892,105.174,10.6896,246.661,0,0,-0.5,215.2, -0.6, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,37,,,,,,,13.454,24,67.2772892,51.175,6,P-GPS,
191800,2026-01-27 15:35:52,60.1304596,24.5154981,50.102,50.102,16.1022892,66.2042892,0,0.0526972,0.0664603,600.651,32,99,13.931,121.2762892,105.174,10.6896,246.661,0,0,-0.6,215, -1, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,37,,,,,,,13.454,24,66.2042892,50.102,6,P-GPS,
192000,2026-01-27 15:35:52,60.1304595,24.5154982,48.987,48.987,16.1022892,65.0892892,0,0.0212132,0.0728525,600.664,32,99,14.227,121.2762892,105.174,10.6896,246.661,0,0,-0.6,215.3, 0, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,214.92,0,0,37,,,,,,,14.23,24,65.0892892,48.987,6,P-GPS,
