altitude,geo_altitude,height,horizontal_accuracy,location.lat,location.lon,pressure,speed_accuracy,time,velocity.x,velocity.y,velocity.z,vertical_accuracy
52.27,85.3093319906009,57.04,1.0,60.13065719604492,24.5124454498291,1006.9876106430983,,2026-01-27T15:28:16Z,-9.200000000000001,11.0,0.6000000000000001,1.0
45.01,84.97364887546159,49.78,1.0,60.130760192871094,24.512283325195312,1007.8553996502142,,2026-01-27T15:28:17Z,-8.8,11.600000000000001,0.0,1.0
49.81,84.80580731789193,54.58,1.0,60.13086700439453,24.51215171813965,1007.2813238455067,,2026-01-27T15:28:18Z,-6.2,12.4,0.2,1.0
45.01,84.63796576032227,49.78,1.0,60.1309814453125,24.512041091918945,1007.8553996502142,,2026-01-27T15:28:19Z,-6.0,13.0,0.0,1.0
43.0,84.63796576032227,47.77,1.0,60.131103515625,24.51193618774414,1008.0957104521847,,2026-01-27T15:28:20Z,-5.800000000000001,13.4,0.0,1.0
45.01,84.63796576032227,49.78,1.0,60.13123321533203,24.511831283569336,1007.8553996502142,,2026-01-27T15:28:21Z,-5.6000000000000005,13.8,0.0,1.0
44.56,84.63796576032227,49.33,1.0,60.13135528564453,24.51173210144043,1007.9088020506521,,2026-01-27T15:28:22Z,-5.4,14.0,0.0,1.0
46.01,84.80580731789193,50.78,1.0,60.131473541259766,24.511611938476562,1007.7352442492289,,2026-01-27T15:28:23Z,-7.4,12.600000000000001,0.0,1.0
49.14,84.80580731789193,53.91,1.0,60.13157653808594,24.51145362854004,1007.3614274461636,,2026-01-27T15:28:24Z,-9.600000000000001,10.200000000000001,0.0,1.0
48.58,84.80580731789193,53.35,1.0,60.13165283203125,24.511259078979492,1007.4281804467109,,2026-01-27T15:28:25Z,-11.4,7.800000000000001,0.0,1.0
49.36,84.97364887546159,54.13,1.0,60.1317138671875,24.511037826538086,1007.3347262459446,,2026-01-27T15:28:26Z,-12.8,5.6000000000000005,0.0,1.0
48.81,84.97364887546159,53.58,1.0,60.13175582885742,24.510799407958984,1007.401479246492,,2026-01-27T15:28:27Z,-13.600000000000001,4.6000000000000005,0.0,1.0
50.03,84.97364887546159,54.8,1.0,60.13179397583008,24.510549545288086,1007.2546226452878,,2026-01-27T15:28:28Z,-14.200000000000001,3.6,0.0,1.0
50.15,84.97364887546159,54.92,1.0,60.13182830810547,24.51028823852539,1007.2412720451783,,2026-01-27T15:28:29Z,-14.4,2.6,0.0,1.0
49.25,84.97364887546159,54.02,1.0,60.1318473815918,24.51002311706543,1007.3480768460541,,2026-01-27T15:28:30Z,-14.8,1.8,0.0,1.0
48.92,84.97364887546159,53.69,1.0,60.131858825683594,24.50975227355957,1007.3881286463825,,2026-01-27T15:28:31Z,-15.0,1.2000000000000002,0.0,1.0
48.69,86.65206445115813,53.46,1.0,60.13187026977539,24.509479522705078,1007.4148298466015,,2026-01-27T15:28:32Z,-15.0,1.6,-2.8000000000000003,1.0
49.92,91.18378650553879,54.69,1.0,60.13188934326172,24.50920295715332,1007.2679732453972,,2026-01-27T15:28:33Z,-15.4,1.8,-5.6000000000000005,1.0
56.18,97.05824102047669,60.95,1.0,60.13191223144531,24.508926391601562,1006.5203396392667,,2026-01-27T15:28:34Z,-15.200000000000001,2.2,-5.800000000000001,1.0
63.33,102.9326955354146,68.1,1.0,60.13192367553711,24.508647918701172,1005.6659012322602,,2026-01-27T15:28:35Z,-15.4,1.0,-5.800000000000001,1.0
69.49,108.80715005035249,74.26,1.0,60.13193130493164,24.508365631103516,1004.9316182262392,,2026-01-27T15:28:36Z,-15.8,0.6000000000000001,-5.800000000000001,1.0
76.76,114.51376300772073,81.53,1.0,60.13193130493164,24.508079528808594,1004.0638292191232,,2026-01-27T15:28:37Z,-15.8,0.2,-5.800000000000001,1.0
83.15,120.38821752265864,87.92,1.0,60.13193130493164,24.507793426513672,1003.3028450128832,,2026-01-27T15:28:38Z,-15.8,-0.4,-5.800000000000001,1.0
89.53,126.43051359516618,94.3,1.0,60.13193130493164,24.507509231567383,1002.5418608066432,,2026-01-27T15:28:39Z,-15.8,-0.2,-5.800000000000001,1.0
95.14,132.30496811010408,99.91,1.0,60.13191604614258,24.50722312927246,1001.8743308011694,,2026-01-27T15:28:40Z,-15.600000000000001,-0.8,-5.800000000000001,1.0
103.89,137.675897952333,108.66,1.0,60.13189697265625,24.50695037841797,1000.8329839926304,,2026-01-27T15:28:41Z,-14.600000000000001,-3.2,-4.800000000000001,1.0
116.81,141.0327291037261,121.58,1.0,60.13185119628906,24.50672721862793,999.2976649800407,,2026-01-27T15:28:42Z,-10.8,-5.6000000000000005,-2.2,1.0
117.26,142.8789862369923,122.03,1.0,60.13182067871094,24.506591796875,999.2442625796028,,2026-01-27T15:28:43Z,-5.2,-2.8000000000000003,-1.4000000000000001,1.0
115.69,143.55035246727093,120.46,1.0,60.13180923461914,24.506542205810547,999.4311709811354,,2026-01-27T15:28:44Z,-1.0,-0.4,0.0,1.0
115.69,143.38251090970127,120.46,1.0,60.13180160522461,24.506534576416016,999.4311709811354,,2026-01-27T15:28:45Z,0.0,0.0,0.0,1.0
115.91,143.38251090970127,120.68,1.0,60.13180160522461,24.506534576416016,999.4044697809165,,2026-01-27T15:28:46Z,0.0,0.0,0.0,1.0
115.69,143.2146693521316,120.46,1.0,60.13180160522461,24.506534576416016,999.4311709811354,,2026-01-27T15:28:47Z,0.0,0.0,0.0,1.0
115.58,143.2146693521316,120.35,1.0,60.13180160522461,24.506534576416016,999.444521581245,,2026-01-27T15:28:48Z,0.0,0.0,0.0,1.0
115.58,143.2146693521316,120.35,1.0,60.13180160522461,24.50653648376465,999.444521581245,,2026-01-27T15:28:49Z,0.0,0.0,0.0,1.0
115.58,143.2146693521316,120.35,1.0,60.13180160522461,24.50653648376465,999.444521581245,,2026-01-27T15:28:50Z,0.0,0.0,0.0,1.0
115.46,143.2146693521316,120.23,1.0,60.13180160522461,24.50653648376465,999.4578721813544,,2026-01-27T15:28:51Z,0.0,0.0,0.0,1.0
114.79,143.2146693521316,119.56,1.0,60.13179397583008,24.506563186645508,999.5379757820112,,2026-01-27T15:28:52Z,2.4000000000000004,-1.0,0.0,1.0
116.25,143.2146693521316,121.02,1.0,60.13179016113281,24.50660514831543,999.3644179805881,,2026-01-27T15:28:53Z,1.8,-0.6000000000000001,0.0,1.0
114.9,143.04682779456195,119.67,1.0,60.13178253173828,24.50663948059082,999.5246251819018,,2026-01-27T15:28:54Z,1.8,-0.6000000000000001,0.0,1.0
114.0,143.04682779456195,118.77,1.0,60.131771087646484,24.506710052490234,999.6314299827776,,2026-01-27T15:28:55Z,5.2,-2.0,0.0,1.0
112.54,143.04682779456195,117.31,1.0,60.131744384765625,24.506834030151367,999.8049877842008,,2026-01-27T15:28:56Z,7.800000000000001,-3.0,0.0,1.0
112.54,143.04682779456195,117.31,1.0,60.1317138671875,24.506994247436523,999.8049877842008,,2026-01-27T15:28:57Z,9.600000000000001,-3.8000000000000003,0.0,1.0
111.42,142.8789862369923,116.19,1.0,60.13167190551758,24.507184982299805,999.9384937852956,,2026-01-27T15:28:58Z,11.200000000000001,-4.4,0.0,1.0
110.86,142.8789862369923,115.63,1.0,60.131629943847656,24.50739860534668,1000.0052467858429,,2026-01-27T15:28:59Z,12.200000000000001,-4.800000000000001,0.0,1.0
110.07,142.8789862369923,114.84,1.0,60.13158416748047,24.507625579833984,1000.0987009866092,,2026-01-27T15:29:00Z,12.8,-5.0,0.0,1.0
